url_path,views_total,views_unique
/ClavelLab/genome-assembly/tree/main/workflow/rules,16,2
/ClavelLab/genome-assembly/tree/main/workflow,12,3
/ClavelLab/genome-assembly/blob/main/workflow/rules/assembly.smk,9,2
/ClavelLab/genome-assembly,5,5
/ClavelLab/genome-assembly/blob/main/workflow/rules/common.smk,4,2
/ClavelLab/genome-assembly/blob/main/workflow/rules/filtering.smk,4,2
/ClavelLab/genome-assembly/tree/main/workflow/envs,4,1
/ClavelLab/genome-assembly/tree/main/workflow/scripts,3,1
/ClavelLab/genome-assembly/blob/main/workflow/rules/plasmid_reconstruction.smk,2,1
/ClavelLab/genome-assembly/blob/main/workflow/rules/quality_check.smk,2,1
