url_path,views_total,views_unique
/ClavelLab/genome-assembly/tree/main/workflow/rules,19,3
/ClavelLab/genome-assembly/tree/main/workflow,15,4
/ClavelLab/genome-assembly/blob/main/workflow/rules/assembly.smk,10,3
/ClavelLab/genome-assembly,6,5
/ClavelLab/genome-assembly/tree/main/workflow/envs,6,2
/ClavelLab/genome-assembly/blob/main/workflow/rules/filtering.smk,5,3
/ClavelLab/genome-assembly/blob/main/workflow/rules/common.smk,4,2
/ClavelLab/genome-assembly/blob/main/workflow/rules/quality_check.smk,3,2
/ClavelLab/genome-assembly/tree/main/workflow/scripts,3,1
/ClavelLab/genome-assembly/blob/main/workflow/envs/bakta.yaml,2,1
